time_of_day,season,fossil_gas_previous,ren_avg_dif
0.5,0.0,2116.0,333.20226648351627
0.5,0.0,2125.0,-220.79773351648373
0.5,0.0,2187.0,-136.79773351648373
1.0,0.0,2196.0,-519.7977335164837
1.0,0.0,2305.0,-785.7977335164837
1.0,0.0,2269.0,188.20226648351627
1.0,0.0,2217.0,1457.2022664835165
1.0,0.0,2257.0,1214.2022664835165
1.0,0.0,2199.0,-28.79773351648373
1.0,0.0,1612.0,-105.79773351648372
0.0,0.0,924.0,-362.7977335164837
0.0,0.0,861.0,-470.7977335164837
0.0,0.0,861.0,-811.7977335164837
0.0,0.0,864.0,-854.7977335164837
0.0,0.0,772.0,-826.7977335164837
0.0,0.0,870.0,-404.7977335164837
0.0,0.0,834.0,619.2022664835163
0.0,0.0,855.0,958.2022664835164
0.5,0.0,853.0,794.2022664835163
0.5,0.0,837.0,822.2022664835163
0.5,0.0,825.0,942.2022664835164
0.5,0.0,899.0,541.2022664835163
0.5,0.0,813.0,653.2022664835163
0.5,0.0,804.0,772.2022664835163
0.5,0.0,750.0,682.2022664835163
0.5,0.0,775.0,631.2022664835163
0.5,0.0,853.0,215.20226648351627
1.0,0.0,774.0,149.20226648351627
1.0,0.0,916.0,875.2022664835163
1.0,0.0,1109.0,2496.2022664835163
1.0,0.0,1084.0,3231.2022664835163
1.0,0.0,1068.0,3062.2022664835163
1.0,0.0,1083.0,1821.2022664835165
1.0,0.0,935.0,1423.2022664835165
0.0,0.0,816.0,658.2022664835163
0.0,0.0,866.0,-57.79773351648373
0.0,0.0,876.0,-366.7977335164837
0.0,0.0,811.0,-675.7977335164837
0.0,0.0,806.0,-720.7977335164837
0.0,0.0,861.0,-658.7977335164837
0.0,0.0,822.0,460.2022664835162
0.0,0.0,830.0,491.2022664835162
0.5,0.0,767.0,-67.79773351648373
0.5,0.0,783.0,-571.7977335164837
0.5,0.0,635.0,-555.7977335164837
0.5,0.0,551.0,-275.79773351648373
0.5,0.0,562.0,-280.79773351648373
0.5,0.0,492.0,-89.79773351648373
0.5,0.0,512.0,-73.79773351648373
0.5,0.0,496.0,-193.79773351648373
0.5,0.0,495.0,-225.79773351648373
1.0,0.0,569.0,-341.79773351648373
1.0,0.0,624.0,-45.79773351648373
1.0,0.0,869.0,2297.2022664835163
1.0,0.0,898.0,2030.2022664835165
1.0,0.0,890.0,1294.2022664835165
1.0,0.0,916.0,653.2022664835163
1.0,0.0,895.0,-777.7977335164837
0.0,0.0,844.0,-1837.797733516484
0.0,0.0,840.0,-2159.797733516484
0.0,0.0,845.0,-2165.797733516484
0.0,0.0,598.0,-2251.797733516484
0.0,0.0,461.0,-1937.797733516484
0.0,0.0,507.0,-1806.797733516484
0.0,0.0,507.0,-1810.797733516484
0.0,0.0,507.0,-2084.797733516484
0.5,0.0,472.0,-1886.797733516484
0.5,0.0,416.0,-1512.7977335164835
0.5,0.0,410.0,-1533.7977335164835
0.5,0.0,412.0,-1288.7977335164835
0.5,0.0,408.0,-1224.7977335164835
0.5,0.0,475.0,-1360.7977335164835
0.5,0.0,408.0,-1343.7977335164835
0.5,0.0,409.0,-1323.7977335164835
0.5,0.0,408.0,-1313.7977335164835
1.0,0.0,409.0,-1562.7977335164835
1.0,0.0,549.0,-1203.7977335164835
1.0,0.0,604.0,-146.79773351648373
1.0,0.0,692.0,1441.2022664835165
1.0,0.0,711.0,1480.2022664835165
1.0,0.0,623.0,-25.79773351648373
1.0,0.0,586.0,-1924.797733516484
0.0,0.0,397.0,-2362.797733516484
0.0,0.0,279.0,-2649.797733516484
0.0,0.0,193.0,-2611.797733516484
0.0,0.0,179.0,-2642.797733516484
0.0,0.0,183.0,-2613.797733516484
0.0,0.0,182.0,-2656.797733516484
0.0,0.0,188.0,-2627.797733516484
0.0,0.0,179.0,-2565.797733516484
0.5,0.0,177.0,-2226.797733516484
0.5,0.0,176.0,-1968.797733516484
0.5,0.0,175.0,-1328.7977335164835
0.5,0.0,176.0,-1103.7977335164835
0.5,0.0,180.0,-949.7977335164836
0.5,0.0,183.0,-914.7977335164836
0.5,0.0,184.0,-1073.7977335164835
0.5,0.0,184.0,-934.7977335164836
0.5,0.0,184.0,-881.7977335164837
1.0,0.0,221.0,-1180.7977335164835
1.0,0.0,334.0,-1432.7977335164835
1.0,0.0,508.0,136.20226648351627
1.0,0.0,731.0,908.2022664835164
1.0,0.0,957.0,473.2022664835162
1.0,0.0,1114.0,-143.79773351648373
1.0,0.0,1298.0,-1995.797733516484
0.0,0.0,1549.0,-2436.797733516484
0.0,0.0,1762.0,-2757.797733516484
0.0,0.0,1884.0,-2884.797733516484
0.0,0.0,1907.0,-3049.797733516484
0.0,0.0,1882.0,-2674.797733516484
0.0,0.0,1909.0,-1720.7977335164835
0.0,0.0,1897.0,-755.7977335164837
0.0,0.0,1936.0,-1313.7977335164835
0.5,0.0,2014.0,-1316.7977335164835
0.5,0.0,2123.0,-1827.797733516484
0.5,0.0,2000.0,-1568.7977335164835
0.5,0.0,1988.0,-1354.7977335164835
0.5,0.0,2034.0,-1363.7977335164835
0.5,0.0,2070.0,-1194.7977335164835
0.5,0.0,1902.0,-990.7977335164836
0.5,0.0,1875.0,-839.7977335164837
0.5,0.0,2012.0,-737.7977335164837
1.0,0.0,2022.0,-946.7977335164836
1.0,0.0,2101.0,-892.7977335164837
1.0,0.0,2229.0,512.2022664835163
1.0,0.0,2209.0,1940.2022664835165
1.0,0.0,2226.0,1595.2022664835165
1.0,0.0,2235.0,-1247.7977335164835
1.0,0.0,2235.0,-1759.7977335164835
0.0,0.0,2162.0,-2152.797733516484
0.0,0.0,2260.0,-2047.797733516484
0.0,0.0,2194.0,-1917.797733516484
0.0,0.0,2185.0,-1863.797733516484
0.0,0.0,2239.0,-1495.7977335164835
0.0,0.0,2197.0,-749.7977335164837
0.0,0.0,2157.0,-85.79773351648373
0.0,0.0,2239.0,-542.7977335164837
0.5,0.0,2189.0,-956.7977335164836
0.5,0.0,1963.0,-936.7977335164836
0.5,0.0,1880.0,-627.7977335164837
0.5,0.0,1803.0,-553.7977335164837
0.5,0.0,1875.0,-496.7977335164837
0.5,0.0,1624.0,-404.7977335164837
0.5,0.0,1571.0,-190.79773351648373
0.5,0.0,1412.0,-218.79773351648373
0.5,0.0,1407.0,-82.79773351648373
1.0,0.0,1349.0,-3.7977335164837314
1.0,0.0,1492.0,-71.79773351648373
1.0,0.0,1809.0,377.2022664835162
1.0,0.0,1906.0,1006.2022664835164
1.0,0.0,1920.0,1189.2022664835165
1.0,0.0,1920.0,-255.79773351648373
1.0,0.0,1914.0,-701.7977335164837
0.0,0.0,1763.0,-1270.7977335164835
0.0,0.0,1677.0,-1564.7977335164835
0.0,0.0,1611.0,-1783.7977335164835
0.0,0.0,1604.0,-2037.797733516484
0.0,0.0,1603.0,-2026.797733516484
0.0,0.0,1634.0,-1565.7977335164835
0.0,0.0,1595.0,-857.7977335164837
0.0,0.0,1495.0,-1660.7977335164835
0.5,0.0,1369.0,-1703.7977335164835
0.5,0.0,1412.0,-1673.7977335164835
0.5,0.0,1379.0,-1062.7977335164835
0.5,0.0,1208.0,-995.7977335164836
0.5,0.0,1139.0,-1124.7977335164835
0.5,0.0,1028.0,-1023.7977335164836
0.5,0.0,1168.0,-668.7977335164837
0.5,0.0,1198.0,-790.7977335164837
0.5,0.0,1207.0,-805.7977335164837
1.0,0.0,1253.0,-869.7977335164837
1.0,0.0,1333.0,-1025.7977335164835
1.0,0.0,1389.0,-16.79773351648373
1.0,0.0,1644.0,1757.2022664835165
1.0,0.0,1676.0,1736.2022664835165
1.0,0.0,1768.0,705.2022664835163
1.0,0.0,1969.0,462.2022664835162
0.0,0.0,1939.0,-1030.7977335164835
0.0,0.0,1964.0,-1950.797733516484
0.0,0.0,1954.0,-2189.797733516484
0.0,0.0,1948.0,-2421.797733516484
0.0,0.0,1949.0,-2502.797733516484
0.0,0.0,1961.0,-1682.7977335164835
0.0,0.0,1972.0,279.20226648351627
0.0,0.0,2000.0,-556.7977335164837
0.5,0.0,1727.0,-1674.7977335164835
0.5,0.0,1620.0,-1880.797733516484
0.5,0.0,1474.0,-1843.797733516484
0.5,0.0,1235.0,-1710.7977335164835
0.5,0.0,1212.0,-1641.7977335164835
0.5,0.0,1201.0,-1615.7977335164835
0.5,0.0,1206.0,-1598.7977335164835
0.5,0.0,1299.0,-1317.7977335164835
0.5,0.0,1343.0,-1353.7977335164835
1.0,0.0,1546.0,-1595.7977335164835
1.0,0.0,1723.0,-1233.7977335164835
1.0,0.0,2110.0,639.2022664835163
1.0,0.0,2204.0,2305.2022664835163
1.0,0.0,2179.0,2330.2022664835163
1.0,0.0,2232.0,1439.2022664835165
1.0,0.0,2080.0,-1499.7977335164835
0.0,0.0,1960.0,-1730.7977335164835
0.0,0.0,1981.0,-2277.797733516484
0.0,0.0,1973.0,-2377.797733516484
0.0,0.0,1946.0,-2531.797733516484
0.0,0.0,1945.0,-2378.797733516484
0.0,0.0,1925.0,-1383.7977335164835
0.0,0.0,1927.0,568.2022664835163
0.0,0.0,1929.0,507.2022664835162
0.5,0.0,1960.0,-1438.7977335164835
0.5,0.0,1963.0,-1526.7977335164835
0.5,0.0,1785.0,-1472.7977335164835
0.5,0.0,1720.0,-1335.7977335164835
0.5,0.0,1722.0,-1129.7977335164835
0.5,0.0,1715.0,-1190.7977335164835
0.5,0.0,1752.0,-850.7977335164837
0.5,0.0,1856.0,-1000.7977335164836
0.5,0.0,1980.0,-1080.7977335164835
1.0,0.0,1986.0,-1008.7977335164836
1.0,0.0,2044.0,-833.7977335164837
1.0,0.0,2213.0,914.2022664835164
1.0,0.0,2318.0,2640.2022664835163
1.0,0.0,2391.0,2521.2022664835163
1.0,0.0,2316.0,57.20226648351627
1.0,0.0,2175.0,215.20226648351627
0.0,0.0,1966.0,-609.7977335164837
0.0,0.0,1947.0,-1511.7977335164835
0.0,0.0,1676.0,-1979.797733516484
0.0,0.0,1541.0,-1676.7977335164835
0.0,0.0,1525.0,-1709.7977335164835
0.0,0.0,1527.0,-1507.7977335164835
0.0,0.0,1535.0,-1876.797733516484
0.0,0.0,1508.0,-2012.797733516484
0.5,0.0,1310.0,-1713.7977335164835
0.5,0.0,1444.0,-1390.7977335164835
0.5,0.0,1191.0,-1113.7977335164835
0.5,0.0,1215.0,-1251.7977335164835
0.5,0.0,1226.0,-1134.7977335164835
0.5,0.0,1110.0,-965.7977335164836
0.5,0.0,1180.0,-878.7977335164837
0.5,0.0,1109.0,-727.7977335164837
0.5,0.0,1138.0,-627.7977335164837
1.0,0.0,1182.0,-571.7977335164837
1.0,0.0,1287.0,-588.7977335164837
1.0,0.0,1567.0,256.20226648351627
1.0,0.0,1639.0,2096.2022664835163
1.0,0.0,1661.0,2012.2022664835165
1.0,0.0,1641.0,1073.2022664835165
1.0,0.0,1345.0,-552.7977335164837
0.0,0.0,1155.0,-1558.7977335164835
0.0,0.0,1040.0,-1839.797733516484
0.0,0.0,876.0,-1921.797733516484
0.0,0.0,862.0,-1750.7977335164835
0.0,0.0,873.0,-1797.7977335164835
0.0,0.0,854.0,-1968.797733516484
0.0,0.0,863.0,-2033.797733516484
0.0,0.0,731.0,-1963.797733516484
0.5,0.0,498.0,-2152.797733516484
0.5,0.0,504.0,-2111.797733516484
0.5,0.0,570.0,-1875.797733516484
0.5,0.0,584.0,-1713.7977335164835
0.5,0.0,489.0,-1642.7977335164835
0.5,0.0,539.0,-1673.7977335164835
0.5,0.0,503.0,-1743.7977335164835
0.5,0.0,542.0,-1867.797733516484
0.5,0.0,589.0,-1961.797733516484
1.0,0.0,679.0,-2072.797733516484
1.0,0.0,877.0,-1956.797733516484
1.0,0.0,1253.0,-684.7977335164837
1.0,0.0,1327.0,891.2022664835163
1.0,0.0,1429.0,267.20226648351627
1.0,0.0,1465.0,-974.7977335164836
1.0,0.0,1612.0,-2780.797733516484
0.0,0.0,1848.0,-2817.797733516484
0.0,0.0,1912.0,-2957.797733516484
0.0,0.0,1923.0,-3119.797733516484
0.0,0.0,1899.0,-3120.797733516484
0.0,0.0,1908.0,-3104.797733516484
0.0,0.0,1909.0,-2180.797733516484
0.0,0.0,1953.0,-1140.7977335164835
0.0,0.0,2013.0,-921.7977335164836
0.5,0.0,1972.0,-1603.7977335164835
0.5,0.0,1942.0,-1561.7977335164835
0.5,0.0,1945.0,-1454.7977335164835
0.5,0.0,1859.0,-1322.7977335164835
0.5,0.0,1882.0,-1333.7977335164835
0.5,0.0,1933.0,-1608.7977335164835
0.5,0.0,1985.0,-1759.7977335164835
0.5,0.0,1929.0,-1850.797733516484
0.5,0.0,1927.0,-1792.7977335164835
1.0,0.0,1941.0,-2024.797733516484
1.0,0.0,1965.0,-855.7977335164837
1.0,0.0,2051.0,451.2022664835162
1.0,0.0,1902.0,2148.2022664835163
1.0,0.0,1950.0,1693.2022664835165
1.0,0.0,2013.0,-555.7977335164837
1.0,0.0,1944.0,-2100.797733516484
0.0,0.0,2056.0,-2410.797733516484
0.0,0.0,1925.0,-2537.797733516484
0.0,0.0,1985.0,-2494.797733516484
0.0,0.0,1976.0,-2471.797733516484
0.0,0.0,1983.0,-2596.797733516484
0.0,0.0,2005.0,-2462.797733516484
0.0,0.0,2000.0,-1666.7977335164835
0.0,0.0,1979.0,-1114.7977335164835
0.5,0.0,1989.0,-1604.7977335164835
0.5,0.0,1976.0,-1789.7977335164835
0.5,0.0,1955.0,-1830.797733516484
0.5,0.0,1949.0,-1774.7977335164835
0.5,0.0,1943.0,-1697.7977335164835
0.5,0.0,1879.0,-1596.7977335164835
0.5,0.0,1932.0,-1653.7977335164835
0.5,0.0,1945.0,-1570.7977335164835
0.5,0.0,1982.0,-1592.7977335164835
1.0,0.0,1937.0,-1638.7977335164835
1.0,0.0,2042.0,-1834.797733516484
1.0,0.0,2039.0,-951.7977335164836
1.0,0.0,2003.0,372.2022664835162
1.0,0.0,1997.0,-99.79773351648372
1.0,0.0,2011.0,-1571.7977335164835
1.0,0.0,2052.0,-2269.797733516484
0.0,0.0,1954.0,-2405.797733516484
0.0,0.0,1979.0,-2676.797733516484
0.0,0.0,1961.0,-2809.797733516484
0.0,0.0,1968.0,-2902.797733516484
0.0,0.0,1942.0,-2724.797733516484
0.0,0.0,1979.0,-2360.797733516484
0.0,0.0,1936.0,-1409.7977335164835
0.0,0.0,1955.0,-917.7977335164836
0.5,0.0,1975.0,-1974.797733516484
0.5,0.0,1985.0,-2268.797733516484
0.5,0.0,1891.0,-2358.797733516484
0.5,0.0,1822.0,-1938.797733516484
0.5,0.0,1897.0,-1445.7977335164835
0.5,0.0,1785.0,-1876.797733516484
0.5,0.0,1791.0,-1378.7977335164835
0.5,0.0,1745.0,-1119.7977335164835
0.5,0.0,1769.0,-1065.7977335164835
1.0,0.0,1898.0,-928.7977335164836
1.0,0.0,1934.0,-927.7977335164836
1.0,0.0,1961.0,-128.79773351648373
1.0,0.0,1922.0,2316.2022664835163
1.0,0.0,1967.0,1780.2022664835165
1.0,0.0,2017.0,-915.7977335164836
1.0,0.0,1982.0,-1180.7977335164835
0.0,0.0,1954.0,-1565.7977335164835
0.0,0.0,1927.0,-2365.797733516484
0.0,0.0,1914.0,-2532.797733516484
0.0,0.0,1934.0,-2594.797733516484
0.0,0.0,1935.0,-2535.797733516484
0.0,0.0,1938.0,-2236.797733516484
0.0,0.0,1932.0,-948.7977335164836
0.0,0.0,1939.0,-768.7977335164837
0.5,0.0,1877.0,-1706.7977335164835
0.5,0.0,1881.0,-1819.797733516484
0.5,0.0,1838.0,-1521.7977335164835
0.5,0.0,1712.0,-1274.7977335164835
0.5,0.0,1715.0,-1379.7977335164835
0.5,0.0,1807.0,-1470.7977335164835
0.5,0.0,1665.0,-1082.7977335164835
0.5,0.0,1743.0,-1183.7977335164835
0.5,0.0,1760.0,-1009.7977335164836
1.0,0.0,1902.0,-1572.7977335164835
1.0,0.0,1936.0,-1384.7977335164835
1.0,0.0,1967.0,-647.7977335164837
1.0,0.0,1959.0,-7.797733516483731
1.0,0.0,1960.0,-679.7977335164837
1.0,0.0,1927.0,-1746.7977335164835
1.0,0.0,1980.0,-1778.7977335164835
0.0,0.0,1954.0,-2061.797733516484
0.0,0.0,1940.0,-2524.797733516484
0.0,0.0,1950.0,-2556.797733516484
0.0,0.0,1923.0,-2409.797733516484
0.0,0.0,1964.0,-2353.797733516484
0.0,0.0,1960.0,-2080.797733516484
0.0,0.0,1948.0,-1498.7977335164835
0.0,0.0,1949.0,-1713.7977335164835
0.5,0.0,1641.0,-1549.7977335164835
0.5,0.0,1523.0,-1513.7977335164835
0.5,0.0,1407.0,-1481.7977335164835
0.5,0.0,1325.0,-1331.7977335164835
0.5,0.0,1305.0,-1254.7977335164835
0.5,0.0,1410.0,-1152.7977335164835
0.5,0.0,1360.0,-993.7977335164836
0.5,0.0,1335.0,-1073.7977335164835
0.5,0.0,1368.0,-1174.7977335164835
1.0,0.0,1506.0,-1401.7977335164835
1.0,0.0,1530.0,-1791.7977335164835
1.0,0.0,1521.0,-479.7977335164837
1.0,0.0,1503.0,-858.7977335164837
1.0,0.0,1544.0,-1448.7977335164835
1.0,0.0,1540.0,-1727.7977335164835
1.0,0.0,1554.0,-1892.797733516484
0.0,0.0,1279.0,-2170.797733516484
0.0,0.0,1167.0,-2074.797733516484
0.0,0.0,1108.0,-2156.797733516484
0.0,0.0,1207.0,-2074.797733516484
0.0,0.0,1126.0,-1877.797733516484
0.0,0.0,915.0,-1798.7977335164835
0.0,0.0,911.0,-1944.797733516484
0.0,0.0,847.0,-2170.797733516484
0.5,0.0,647.0,-1923.797733516484
0.5,0.0,555.0,-1747.7977335164835
0.5,0.0,369.0,-974.7977335164836
0.5,0.0,249.0,-624.7977335164837
0.5,0.0,250.0,-750.7977335164837
0.5,0.0,246.0,-791.7977335164837
0.5,0.0,240.0,-780.7977335164837
0.5,0.0,239.0,-890.7977335164837
0.5,0.0,348.0,-932.7977335164836
1.0,0.0,542.0,-1143.7977335164835
1.0,0.0,585.0,-1463.7977335164835
1.0,0.0,583.0,-798.7977335164837
1.0,0.0,613.0,168.20226648351627
1.0,0.0,606.0,466.2022664835162
1.0,0.0,602.0,-618.7977335164837
1.0,0.0,604.0,-1399.7977335164835
0.0,0.0,605.0,-2115.797733516484
0.0,0.0,582.0,-2525.797733516484
0.0,0.0,607.0,-2726.797733516484
0.0,0.0,591.0,-2767.797733516484
0.0,0.0,649.0,-2538.797733516484
0.0,0.0,609.0,-2154.797733516484
0.0,0.0,588.0,-2301.797733516484
0.0,0.0,597.0,-2086.797733516484
0.5,0.0,601.0,-1824.797733516484
0.5,0.0,587.0,-1545.7977335164835
0.5,0.0,586.0,-1409.7977335164835
0.5,0.0,590.0,-1250.7977335164835
0.5,0.0,543.0,-1211.7977335164835
0.5,0.0,539.0,-1287.7977335164835
0.5,0.0,584.0,-1071.7977335164835
0.5,0.0,541.0,-1030.7977335164835
0.5,0.0,532.0,-1135.7977335164835
1.0,0.0,558.0,-1241.7977335164835
1.0,0.0,583.0,-1206.7977335164835
1.0,0.0,587.0,-111.79773351648372
1.0,0.0,585.0,206.20226648351627
1.0,0.0,600.0,1446.2022664835165
1.0,0.0,593.0,-302.79773351648373
1.0,0.0,595.0,-1075.7977335164835
0.0,0.0,575.0,-1614.7977335164835
0.0,0.0,509.0,-1712.7977335164835
0.0,0.0,573.0,-1914.797733516484
0.0,0.0,544.0,-2064.797733516484
0.0,0.0,568.0,-1971.797733516484
0.0,0.0,552.0,-2252.797733516484
0.0,0.0,608.0,-1349.7977335164835
0.0,0.0,626.0,-1346.7977335164835
0.5,0.0,640.0,-1720.7977335164835
0.5,0.0,611.0,-1197.7977335164835
0.5,0.0,583.0,-840.7977335164837
0.5,0.0,646.0,-984.7977335164836
0.5,0.0,615.0,-1041.7977335164835
0.5,0.0,710.0,-1143.7977335164835
0.5,0.0,737.0,-1028.7977335164835
0.5,0.0,765.0,-841.7977335164837
0.5,0.0,810.0,-1036.7977335164835
1.0,0.0,1008.0,-865.7977335164837
1.0,0.0,1041.0,-1180.7977335164835
1.0,0.0,1092.0,137.20226648351627
1.0,0.0,924.0,714.2022664835163
1.0,0.0,807.0,-331.79773351648373
1.0,0.0,889.0,-932.7977335164836
1.0,0.0,984.0,-839.7977335164837
0.0,0.0,912.0,-1657.7977335164835
0.0,0.0,921.0,-1759.7977335164835
0.0,0.0,915.0,-1863.797733516484
0.0,0.0,915.0,-1788.7977335164835
0.0,0.0,915.0,-1529.7977335164835
0.0,0.0,922.0,-1035.7977335164835
0.0,0.0,930.0,-268.79773351648373
0.0,0.0,1020.0,-921.7977335164836
0.5,0.0,1055.0,-1481.7977335164835
0.5,0.0,1042.0,-1698.7977335164835
0.5,0.0,1074.0,-1359.7977335164835
0.5,0.0,1065.0,-1294.7977335164835
0.5,0.0,1044.0,-1133.7977335164835
0.5,0.0,1109.0,-1170.7977335164835
0.5,0.0,1128.0,-1268.7977335164835
0.5,0.0,1208.0,-1191.7977335164835
0.5,0.0,1311.0,-1318.7977335164835
1.0,0.0,1517.0,-1308.7977335164835
1.0,0.0,1643.0,-258.79773351648373
1.0,0.0,1644.0,-284.79773351648373
1.0,0.0,1665.0,122.20226648351628
1.0,0.0,1650.0,160.20226648351627
1.0,0.0,1649.0,-377.7977335164837
1.0,0.0,1715.0,-1117.7977335164835
0.0,0.0,1612.0,-1756.7977335164835
0.0,0.0,1620.0,-1733.7977335164835
0.0,0.0,1619.0,-1474.7977335164835
0.0,0.0,1623.0,-1487.7977335164835
0.0,0.0,1651.0,-1562.7977335164835
0.0,0.0,1812.0,-1229.7977335164835
0.0,0.0,1830.0,-401.7977335164837
0.0,0.0,1889.0,-417.7977335164837
0.5,0.0,1886.0,-876.7977335164837
0.5,0.0,1913.0,-1345.7977335164835
0.5,0.0,1864.0,-1310.7977335164835
0.5,0.0,1846.0,-1350.7977335164835
0.5,0.0,1756.0,-876.7977335164837
0.5,0.0,1798.0,-1145.7977335164835
0.5,0.0,1805.0,-1209.7977335164835
0.5,0.0,1776.0,-1047.7977335164835
0.5,0.0,1783.0,-501.7977335164837
1.0,0.0,1815.0,-3.7977335164837314
1.0,0.0,1930.0,368.2022664835162
1.0,0.0,1908.0,817.2022664835163
1.0,0.0,1950.0,1776.2022664835165
1.0,0.0,1921.0,1622.2022664835165
1.0,0.0,1964.0,258.20226648351627
1.0,0.0,1922.0,-670.7977335164837
0.0,0.0,1853.0,-1012.7977335164836
0.0,0.0,1876.0,-1285.7977335164835
0.0,0.0,1772.0,-1436.7977335164835
0.0,0.0,1692.0,-1467.7977335164835
0.0,0.0,1711.0,-1429.7977335164835
0.0,0.0,1862.0,-1359.7977335164835
0.0,0.0,1886.0,-385.7977335164837
0.0,0.0,1929.0,-264.79773351648373
0.5,0.0,1923.0,-260.79773351648373
0.5,0.0,1643.0,-290.79773351648373
0.5,0.0,1577.0,-13.797733516483731
0.5,0.0,1413.0,244.20226648351627
0.5,0.0,1478.0,497.2022664835162
0.5,0.0,1361.0,649.2022664835163
0.5,0.0,1367.0,764.2022664835163
0.5,0.0,1381.0,941.2022664835164
0.5,0.0,1366.0,934.2022664835164
1.0,0.0,1295.0,762.2022664835163
1.0,0.0,1503.0,227.20226648351627
1.0,0.0,1533.0,124.20226648351628
1.0,0.0,1538.0,1050.2022664835165
1.0,0.0,1563.0,974.2022664835164
1.0,0.0,1565.0,270.20226648351627
1.0,0.0,1566.0,-77.79773351648373
0.0,0.0,1506.0,-357.79773351648373
0.0,0.0,1464.0,-324.79773351648373
0.0,0.0,1348.0,-272.79773351648373
0.0,0.0,1354.0,-260.79773351648373
0.0,0.0,1359.0,-236.79773351648373
0.0,0.0,1518.0,-68.79773351648373
0.0,0.0,1479.0,429.2022664835162
0.0,0.0,1525.0,-21.79773351648373
0.5,0.0,1394.0,-446.7977335164837
0.5,0.0,1408.0,-732.7977335164837
0.5,0.0,1342.0,-976.7977335164836
0.5,0.0,1296.0,-981.7977335164836
0.5,0.0,1313.0,-762.7977335164837
0.5,0.0,1383.0,-693.7977335164837
0.5,0.0,1396.0,-629.7977335164837
0.5,0.0,1330.0,-501.7977335164837
0.5,0.0,1400.0,-664.7977335164837
1.0,0.0,1387.0,-791.7977335164837
1.0,0.0,1493.0,-879.7977335164837
1.0,0.0,1557.0,-585.7977335164837
1.0,0.0,1630.0,438.2022664835162
1.0,0.0,1543.0,777.2022664835163
1.0,0.0,1551.0,-734.7977335164837
1.0,0.0,1420.0,-1058.7977335164835
0.0,0.0,1055.0,-1290.7977335164835
0.0,0.0,875.0,-1390.7977335164835
0.0,0.0,904.0,-1712.7977335164835
0.0,0.0,873.0,-1767.7977335164835
0.0,0.0,871.0,-1736.7977335164835
0.0,0.0,859.0,-1526.7977335164835
0.0,0.0,842.0,-1540.7977335164835
0.0,0.0,872.0,-1618.7977335164835
0.5,0.0,897.0,-1576.7977335164835
0.5,0.0,937.0,-1528.7977335164835
0.5,0.0,906.0,-1249.7977335164835
0.5,0.0,957.0,-1608.7977335164835
0.5,0.0,893.0,-1450.7977335164835
0.5,0.0,846.0,-1515.7977335164835
0.5,0.0,944.0,-1372.7977335164835
0.5,0.0,872.0,-1307.7977335164835
0.5,0.0,829.0,-1268.7977335164835
1.0,0.0,890.0,-1247.7977335164835
1.0,0.0,901.0,-1732.7977335164835
1.0,0.0,908.0,-1793.7977335164835
1.0,0.0,877.0,-1084.7977335164835
1.0,0.0,931.0,-262.79773351648373
1.0,0.0,924.0,-827.7977335164837
1.0,0.0,754.0,-1527.7977335164835
0.0,0.0,547.0,-2081.797733516484
0.0,0.0,564.0,-2121.797733516484
0.0,0.0,569.0,-2181.797733516484
0.0,0.0,564.0,-2078.797733516484
0.0,0.0,578.0,-2083.797733516484
0.0,0.0,593.0,-2057.797733516484
0.0,0.0,565.0,-2231.797733516484
0.0,0.0,572.0,-2007.797733516484
0.5,0.0,560.0,-1777.7977335164835
0.5,0.0,555.0,-1645.7977335164835
0.5,0.0,574.0,-1560.7977335164835
0.5,0.0,505.0,-1600.7977335164835
0.5,0.0,500.0,-1570.7977335164835
0.5,0.0,489.0,-1567.7977335164835
0.5,0.0,551.0,-1448.7977335164835
0.5,0.0,530.0,-1443.7977335164835
0.5,0.0,523.0,-1433.7977335164835
1.0,0.0,577.0,-1446.7977335164835
1.0,0.0,615.0,-1585.7977335164835
1.0,0.0,842.0,-1913.797733516484
1.0,0.0,955.0,-1038.7977335164835
1.0,0.0,996.0,68.20226648351627
1.0,0.0,941.0,-1133.7977335164835
1.0,0.0,920.0,-2029.797733516484
0.0,0.0,1023.0,-2462.797733516484
0.0,0.0,1153.0,-2679.797733516484
0.0,0.0,1383.0,-2833.797733516484
0.0,0.0,1545.0,-2869.797733516484
0.0,0.0,1704.0,-2901.797733516484
0.0,0.0,1762.0,-2633.797733516484
0.0,0.0,1898.0,-1353.7977335164835
0.0,0.0,2007.0,-1246.7977335164835
0.5,0.0,2118.0,-2197.797733516484
0.5,0.0,2157.0,-2073.797733516484
0.5,0.0,2187.0,-1981.797733516484
0.5,0.0,2065.0,-1753.7977335164835
0.5,0.0,2038.0,-1424.7977335164835
0.5,0.0,1908.0,-1261.7977335164835
0.5,0.0,1882.0,-945.7977335164836
0.5,0.0,1885.0,-541.7977335164837
0.5,0.0,1852.0,-221.79773351648373
1.0,0.0,1978.0,-117.79773351648372
1.0,0.0,2141.0,-114.79773351648372
1.0,0.0,2326.0,634.2022664835163
1.0,0.0,2321.0,2118.2022664835163
1.0,0.0,2332.0,2021.2022664835165
1.0,0.0,2330.0,471.2022664835162
1.0,0.0,2243.0,-661.7977335164837
0.0,0.0,2187.0,-1145.7977335164835
0.0,0.0,2237.0,-1411.7977335164835
0.0,0.0,2200.0,-1551.7977335164835
