date,biomass,fossil_gas_comp,hyd_p_stg,hyd_river,hyd_reser,other,solar,wind_off,wind_on,time_of_day,season,is_covid,is_war,sum_ren,fossil_gas_previous,ren_avg_dif
2022-08-03 00:00:00,413.0,2711.0,535.0,262.0,106.0,30.0,0.0,0.0,604.0,0.0,0.0,0,1,1950.0,1257.0,-1580.7643856029345
2022-08-03 01:00:00,410.0,2663.0,70.0,28.0,49.0,30.0,0.0,0.0,513.0,0.0,0.0,0,1,1100.0,1255.0,-2430.7643856029345
2022-08-03 02:00:00,410.0,2474.0,58.0,11.0,49.0,30.0,0.0,0.0,470.0,0.0,0.0,0,1,1028.0,1303.0,-2502.7643856029345
2022-08-03 03:00:00,413.0,2459.0,64.0,10.0,49.0,29.0,0.0,0.0,426.0,0.0,0.0,0,1,991.0,1222.0,-2539.7643856029345
2022-08-03 04:00:00,410.0,2599.0,5.0,9.0,45.0,29.0,0.0,0.0,396.0,0.0,0.0,0,1,894.0,1271.0,-2636.7643856029345
2022-08-03 05:00:00,411.0,2682.0,390.0,12.0,84.0,28.0,0.0,0.0,373.0,0.0,0.0,0,1,1298.0,1420.0,-2232.7643856029345
2022-08-03 06:00:00,403.0,2663.0,513.0,168.0,162.0,29.0,2.0,1.0,424.0,0.0,0.0,0,1,1702.0,1684.0,-1828.7643856029345
2022-08-03 07:00:00,384.0,2666.0,386.0,162.0,84.0,29.0,65.0,0.0,441.0,0.0,0.0,0,1,1551.0,2099.0,-1979.7643856029345
2022-08-03 08:00:00,396.0,2681.0,269.0,61.0,47.0,30.0,250.0,0.0,320.0,0.5,0.0,0,1,1373.0,2242.0,-2157.7643856029345
2022-08-03 09:00:00,392.0,2515.0,309.0,98.0,72.0,29.0,546.0,0.0,271.0,0.5,0.0,0,1,1717.0,2355.0,-1813.7643856029345
2022-08-03 10:00:00,389.0,2519.0,239.0,43.0,35.0,30.0,826.0,4.0,299.0,0.5,0.0,0,1,1865.0,2428.0,-1665.7643856029345
2022-08-03 11:00:00,389.0,2528.0,204.0,20.0,47.0,29.0,1030.0,3.0,356.0,0.5,0.0,0,1,2078.0,2377.0,-1452.7643856029345
2022-08-03 12:00:00,385.0,2456.0,266.0,120.0,81.0,28.0,1111.0,8.0,456.0,0.5,0.0,0,1,2455.0,2247.0,-1075.7643856029345
2022-08-03 13:00:00,372.0,2532.0,168.0,10.0,3.0,27.0,1134.0,23.0,545.0,0.5,0.0,0,1,2282.0,2280.0,-1248.7643856029345
2022-08-03 14:00:00,374.0,2528.0,0.0,10.0,2.0,27.0,1142.0,23.0,565.0,0.5,0.0,0,1,2143.0,2009.0,-1387.7643856029345
2022-08-03 15:00:00,376.0,2477.0,0.0,10.0,2.0,27.0,1086.0,25.0,667.0,0.5,0.0,0,1,2193.0,1980.0,-1337.7643856029345
2022-08-03 16:00:00,384.0,2406.0,0.0,9.0,2.0,27.0,955.0,25.0,792.0,0.5,0.0,0,1,2194.0,2036.0,-1336.7643856029345
2022-08-03 17:00:00,381.0,2432.0,0.0,10.0,2.0,29.0,753.0,25.0,877.0,1.0,0.0,0,1,2077.0,1997.0,-1453.7643856029345
2022-08-03 18:00:00,376.0,2642.0,199.0,47.0,36.0,30.0,475.0,25.0,950.0,1.0,0.0,0,1,2138.0,2116.0,-1392.7643856029345
2022-08-03 19:00:00,379.0,2757.0,306.0,319.0,176.0,30.0,161.0,25.0,973.0,1.0,0.0,0,1,2369.0,2094.0,-1161.7643856029345
2022-08-03 20:00:00,382.0,2731.0,307.0,717.0,233.0,30.0,13.0,25.0,934.0,1.0,0.0,0,1,2641.0,2309.0,-889.7643856029345
2022-08-03 21:00:00,385.0,2671.0,258.0,633.0,121.0,30.0,0.0,25.0,862.0,1.0,0.0,0,1,2314.0,2235.0,-1216.7643856029345
2022-08-03 22:00:00,393.0,2587.0,288.0,430.0,186.0,30.0,0.0,25.0,819.0,1.0,0.0,0,1,2171.0,1928.0,-1359.7643856029345
2022-08-03 23:00:00,396.0,2594.0,601.0,436.0,108.0,30.0,0.0,25.0,765.0,1.0,0.0,0,1,2361.0,2056.0,-1169.7643856029345
2022-08-04 00:00:00,403.0,2530.0,201.0,257.0,22.0,30.0,0.0,25.0,748.0,0.0,0.0,0,1,1686.0,1864.0,-1844.7643856029345
2022-08-04 01:00:00,399.0,2451.0,4.0,104.0,3.0,30.0,0.0,25.0,703.0,0.0,0.0,0,1,1268.0,1707.0,-2262.7643856029345
2022-08-04 02:00:00,395.0,2419.0,0.0,16.0,3.0,30.0,0.0,25.0,642.0,0.0,0.0,0,1,1111.0,1794.0,-2419.7643856029345
2022-08-04 03:00:00,401.0,2401.0,0.0,16.0,4.0,30.0,0.0,25.0,610.0,0.0,0.0,0,1,1086.0,1866.0,-2444.7643856029345
2022-08-04 04:00:00,404.0,2414.0,33.0,15.0,49.0,30.0,0.0,25.0,572.0,0.0,0.0,0,1,1128.0,2064.0,-2402.7643856029345
2022-08-04 05:00:00,402.0,2584.0,17.0,22.0,36.0,29.0,0.0,23.0,544.0,0.0,0.0,0,1,1073.0,2248.0,-2457.7643856029345
2022-08-04 06:00:00,402.0,2670.0,173.0,514.0,131.0,29.0,2.0,17.0,592.0,0.0,0.0,0,1,1860.0,2242.0,-1670.7643856029345
2022-08-04 07:00:00,403.0,2669.0,53.0,504.0,93.0,30.0,59.0,20.0,665.0,0.0,0.0,0,1,1827.0,2441.0,-1703.7643856029345
2022-08-04 08:00:00,403.0,2655.0,50.0,85.0,70.0,30.0,206.0,20.0,532.0,0.5,0.0,0,1,1396.0,2431.0,-2134.7643856029345
2022-08-04 09:00:00,391.0,2548.0,134.0,78.0,16.0,30.0,399.0,8.0,379.0,0.5,0.0,0,1,1435.0,2441.0,-2095.7643856029345
2022-08-04 10:00:00,379.0,2493.0,0.0,61.0,5.0,20.0,705.0,6.0,369.0,0.5,0.0,0,1,1545.0,2436.0,-1985.7643856029345
2022-08-04 11:00:00,392.0,2509.0,1.0,28.0,30.0,29.0,890.0,7.0,452.0,0.5,0.0,0,1,1829.0,2437.0,-1701.7643856029345
2022-08-04 12:00:00,393.0,2523.0,34.0,21.0,52.0,29.0,999.0,6.0,525.0,0.5,0.0,0,1,2059.0,2441.0,-1471.7643856029345
2022-08-04 13:00:00,391.0,2458.0,0.0,15.0,2.0,29.0,1070.0,20.0,553.0,0.5,0.0,0,1,2080.0,2418.0,-1450.7643856029345
2022-08-04 14:00:00,390.0,2581.0,0.0,16.0,2.0,29.0,1104.0,24.0,515.0,0.5,0.0,0,1,2080.0,2231.0,-1450.7643856029345
2022-08-04 15:00:00,387.0,2472.0,0.0,17.0,2.0,29.0,1063.0,8.0,574.0,0.5,0.0,0,1,2080.0,2061.0,-1450.7643856029345
2022-08-04 16:00:00,397.0,2382.0,0.0,15.0,2.0,31.0,940.0,11.0,716.0,0.5,0.0,0,1,2112.0,2060.0,-1418.7643856029345
2022-08-04 17:00:00,401.0,2368.0,0.0,14.0,2.0,30.0,735.0,24.0,823.0,1.0,0.0,0,1,2029.0,2257.0,-1501.7643856029345
2022-08-04 18:00:00,408.0,2402.0,0.0,15.0,34.0,30.0,458.0,25.0,835.0,1.0,0.0,0,1,1805.0,2501.0,-1725.7643856029345
2022-08-04 19:00:00,418.0,2616.0,11.0,23.0,82.0,31.0,157.0,25.0,876.0,1.0,0.0,0,1,1623.0,2445.0,-1907.7643856029345
2022-08-04 20:00:00,421.0,2565.0,140.0,528.0,198.0,30.0,12.0,25.0,917.0,1.0,0.0,0,1,2271.0,2476.0,-1259.7643856029345
2022-08-04 21:00:00,424.0,2606.0,51.0,642.0,127.0,31.0,0.0,25.0,906.0,1.0,0.0,0,1,2206.0,2462.0,-1324.7643856029345
2022-08-04 22:00:00,421.0,2571.0,0.0,418.0,54.0,30.0,0.0,18.0,775.0,1.0,0.0,0,1,1716.0,2021.0,-1814.7643856029345
2022-08-04 23:00:00,422.0,2594.0,152.0,450.0,5.0,30.0,0.0,9.0,702.0,1.0,0.0,0,1,1770.0,2119.0,-1760.7643856029345
2022-08-05 00:00:00,420.0,2499.0,65.0,142.0,3.0,31.0,0.0,11.0,634.0,0.0,0.0,0,1,1306.0,1851.0,-2224.7643856029345
2022-08-05 01:00:00,426.0,2303.0,40.0,23.0,3.0,30.0,0.0,2.0,572.0,0.0,0.0,0,1,1096.0,1668.0,-2434.7643856029345
2022-08-05 02:00:00,427.0,2329.0,0.0,15.0,3.0,29.0,0.0,1.0,649.0,0.0,0.0,0,1,1124.0,1545.0,-2406.7643856029345
2022-08-05 03:00:00,432.0,2368.0,0.0,15.0,3.0,30.0,0.0,1.0,696.0,0.0,0.0,0,1,1177.0,1414.0,-2353.7643856029345
2022-08-05 04:00:00,429.0,2404.0,0.0,14.0,4.0,30.0,0.0,0.0,832.0,0.0,0.0,0,1,1309.0,1710.0,-2221.7643856029345
2022-08-05 05:00:00,430.0,2571.0,0.0,17.0,33.0,30.0,0.0,0.0,995.0,0.0,0.0,0,1,1505.0,2062.0,-2025.7643856029345
2022-08-05 06:00:00,432.0,2633.0,0.0,17.0,33.0,30.0,2.0,0.0,1055.0,0.0,0.0,0,1,1569.0,2315.0,-1961.7643856029345
2022-08-05 07:00:00,428.0,2629.0,0.0,109.0,33.0,30.0,58.0,0.0,978.0,0.0,0.0,0,1,1636.0,2444.0,-1894.7643856029345
2022-08-05 08:00:00,426.0,2438.0,0.0,241.0,13.0,30.0,212.0,0.0,723.0,0.5,0.0,0,1,1645.0,2486.0,-1885.7643856029345
2022-08-05 09:00:00,419.0,2421.0,0.0,36.0,12.0,30.0,439.0,0.0,593.0,0.5,0.0,0,1,1529.0,2398.0,-2001.7643856029345
2022-08-05 10:00:00,417.0,2620.0,0.0,29.0,4.0,30.0,691.0,1.0,463.0,0.5,0.0,0,1,1635.0,2374.0,-1895.7643856029345
2022-08-05 11:00:00,414.0,2538.0,0.0,24.0,13.0,31.0,898.0,2.0,373.0,0.5,0.0,0,1,1755.0,2278.0,-1775.7643856029345
2022-08-05 12:00:00,409.0,2489.0,82.0,21.0,11.0,31.0,1051.0,1.0,337.0,0.5,0.0,0,1,1943.0,2186.0,-1587.7643856029345
2022-08-05 13:00:00,409.0,2430.0,0.0,17.0,2.0,30.0,1153.0,0.0,285.0,0.5,0.0,0,1,1896.0,1855.0,-1634.7643856029345
2022-08-05 14:00:00,405.0,2439.0,0.0,18.0,2.0,30.0,1149.0,0.0,276.0,0.5,0.0,0,1,1880.0,1856.0,-1650.7643856029345
2022-08-05 15:00:00,377.0,2415.0,0.0,18.0,2.0,17.0,1086.0,0.0,319.0,0.5,0.0,0,1,1819.0,1714.0,-1711.7643856029345
2022-08-05 16:00:00,405.0,2228.0,0.0,15.0,3.0,28.0,957.0,0.0,388.0,0.5,0.0,0,1,1796.0,1722.0,-1734.7643856029345
2022-08-05 17:00:00,412.0,2311.0,0.0,14.0,34.0,28.0,755.0,0.0,486.0,1.0,0.0,0,1,1729.0,1917.0,-1801.7643856029345
2022-08-05 18:00:00,412.0,2472.0,2.0,21.0,35.0,27.0,468.0,0.0,529.0,1.0,0.0,0,1,1494.0,1941.0,-2036.7643856029345
2022-08-05 19:00:00,411.0,2586.0,170.0,307.0,80.0,27.0,155.0,0.0,540.0,1.0,0.0,0,1,1690.0,2368.0,-1840.7643856029345
2022-08-05 20:00:00,411.0,2510.0,390.0,763.0,152.0,26.0,11.0,1.0,575.0,1.0,0.0,0,1,2329.0,2463.0,-1201.7643856029345
2022-08-05 21:00:00,414.0,2451.0,169.0,789.0,124.0,25.0,0.0,1.0,573.0,1.0,0.0,0,1,2095.0,2513.0,-1435.7643856029345
2022-08-05 22:00:00,413.0,2301.0,104.0,543.0,53.0,26.0,0.0,2.0,466.0,1.0,0.0,0,1,1607.0,2400.0,-1923.7643856029345
2022-08-05 23:00:00,419.0,2026.0,722.0,439.0,5.0,27.0,0.0,3.0,354.0,1.0,0.0,0,1,1969.0,1960.0,-1561.7643856029345
2022-08-06 00:00:00,418.0,1651.0,764.0,351.0,78.0,27.0,0.0,1.0,328.0,0.0,0.0,0,1,1967.0,1623.0,-1563.7643856029345
2022-08-06 01:00:00,420.0,1645.0,508.0,239.0,70.0,27.0,0.0,2.0,412.0,0.0,0.0,0,1,1678.0,1615.0,-1852.7643856029345
2022-08-06 02:00:00,419.0,1591.0,349.0,50.0,40.0,27.0,0.0,1.0,628.0,0.0,0.0,0,1,1514.0,1591.0,-2016.7643856029345
2022-08-06 03:00:00,416.0,1592.0,0.0,13.0,3.0,27.0,0.0,0.0,803.0,0.0,0.0,0,1,1262.0,1592.0,-2268.7643856029345
2022-08-06 04:00:00,415.0,1614.0,0.0,13.0,3.0,27.0,0.0,0.0,908.0,0.0,0.0,0,1,1366.0,1783.0,-2164.7643856029345
2022-08-06 05:00:00,409.0,1590.0,0.0,17.0,3.0,26.0,0.0,0.0,991.0,0.0,0.0,0,1,1446.0,1819.0,-2084.7643856029345
2022-08-06 06:00:00,409.0,1541.0,0.0,33.0,2.0,26.0,1.0,0.0,1099.0,0.0,0.0,0,1,1570.0,1834.0,-1960.7643856029345
2022-08-06 07:00:00,407.0,1677.0,0.0,37.0,2.0,26.0,47.0,1.0,1135.0,0.0,0.0,0,1,1655.0,2087.0,-1875.7643856029345
2022-08-06 08:00:00,402.0,1588.0,0.0,27.0,12.0,27.0,180.0,1.0,895.0,0.5,0.0,0,1,1544.0,2073.0,-1986.7643856029345
2022-08-06 09:00:00,408.0,1543.0,0.0,30.0,12.0,26.0,458.0,1.0,672.0,0.5,0.0,0,1,1607.0,2040.0,-1923.7643856029345
2022-08-06 10:00:00,413.0,1539.0,0.0,29.0,5.0,26.0,731.0,0.0,567.0,0.5,0.0,0,1,1771.0,2060.0,-1759.7643856029345
2022-08-06 11:00:00,409.0,1514.0,0.0,25.0,3.0,27.0,946.0,0.0,600.0,0.5,0.0,0,1,2010.0,2079.0,-1520.7643856029345
2022-08-06 12:00:00,409.0,1491.0,0.0,149.0,15.0,26.0,1099.0,1.0,571.0,0.5,0.0,0,1,2270.0,1828.0,-1260.7643856029345
2022-08-06 13:00:00,409.0,1478.0,0.0,20.0,12.0,27.0,1161.0,1.0,475.0,0.5,0.0,0,1,2105.0,1749.0,-1425.7643856029345
2022-08-06 14:00:00,405.0,1512.0,0.0,12.0,3.0,26.0,1155.0,0.0,401.0,0.5,0.0,0,1,2002.0,1424.0,-1528.7643856029345
2022-08-06 15:00:00,412.0,1529.0,0.0,13.0,3.0,26.0,1091.0,0.0,380.0,0.5,0.0,0,1,1925.0,1362.0,-1605.7643856029345
2022-08-06 16:00:00,402.0,1557.0,0.0,12.0,3.0,26.0,956.0,0.0,407.0,0.5,0.0,0,1,1806.0,1371.0,-1724.7643856029345
2022-08-06 17:00:00,404.0,1542.0,0.0,11.0,3.0,26.0,756.0,0.0,457.0,1.0,0.0,0,1,1657.0,1450.0,-1873.7643856029345
2022-08-06 18:00:00,403.0,1643.0,310.0,135.0,51.0,26.0,471.0,0.0,466.0,1.0,0.0,0,1,1862.0,1735.0,-1668.7643856029345
2022-08-06 19:00:00,403.0,1763.0,890.0,379.0,147.0,27.0,154.0,0.0,485.0,1.0,0.0,0,1,2485.0,1783.0,-1045.7643856029345
2022-08-06 20:00:00,402.0,1819.0,1088.0,959.0,248.0,27.0,10.0,0.0,495.0,1.0,0.0,0,1,3229.0,1771.0,-301.76438560293445
2022-08-06 21:00:00,409.0,1910.0,884.0,988.0,211.0,26.0,0.0,0.0,532.0,1.0,0.0,0,1,3050.0,1749.0,-480.76438560293445
2022-08-06 22:00:00,408.0,1930.0,277.0,521.0,59.0,27.0,0.0,0.0,483.0,1.0,0.0,0,1,1775.0,1713.0,-1755.7643856029345
2022-08-06 23:00:00,402.0,1964.0,363.0,311.0,6.0,27.0,0.0,0.0,352.0,1.0,0.0,0,1,1461.0,1696.0,-2069.7643856029345
2022-08-07 00:00:00,366.0,1928.0,208.0,234.0,48.0,27.0,0.0,0.0,247.0,0.0,0.0,0,1,1130.0,1510.0,-2400.7643856029345
2022-08-07 01:00:00,369.0,1987.0,95.0,134.0,35.0,27.0,0.0,0.0,186.0,0.0,0.0,0,1,846.0,1178.0,-2684.7643856029345
2022-08-07 02:00:00,369.0,2027.0,107.0,14.0,5.0,26.0,0.0,0.0,134.0,0.0,0.0,0,1,655.0,1087.0,-2875.7643856029345
2022-08-07 03:00:00,372.0,2025.0,64.0,13.0,48.0,26.0,0.0,0.0,141.0,0.0,0.0,0,1,664.0,1120.0,-2866.7643856029345
2022-08-07 04:00:00,373.0,1974.0,4.0,162.0,4.0,26.0,0.0,0.0,215.0,0.0,0.0,0,1,784.0,1185.0,-2746.7643856029345
2022-08-07 05:00:00,372.0,1988.0,198.0,169.0,33.0,25.0,0.0,0.0,240.0,0.0,0.0,0,1,1037.0,1179.0,-2493.7643856029345
2022-08-07 06:00:00,371.0,1953.0,198.0,31.0,33.0,27.0,2.0,0.0,323.0,0.0,0.0,0,1,985.0,1191.0,-2545.7643856029345
2022-08-07 07:00:00,372.0,1962.0,198.0,36.0,3.0,26.0,74.0,0.0,409.0,0.0,0.0,0,1,1118.0,1340.0,-2412.7643856029345
2022-08-07 08:00:00,369.0,1879.0,198.0,24.0,13.0,26.0,302.0,0.0,379.0,0.5,0.0,0,1,1311.0,1350.0,-2219.7643856029345
2022-08-07 09:00:00,368.0,1787.0,198.0,28.0,13.0,26.0,575.0,0.0,249.0,0.5,0.0,0,1,1457.0,1353.0,-2073.7643856029345
2022-08-07 10:00:00,366.0,1828.0,198.0,28.0,6.0,26.0,861.0,0.0,161.0,0.5,0.0,0,1,1646.0,1353.0,-1884.7643856029345
2022-08-07 11:00:00,367.0,1843.0,198.0,48.0,15.0,27.0,1056.0,0.0,214.0,0.5,0.0,0,1,1925.0,1366.0,-1605.7643856029345
2022-08-07 12:00:00,368.0,1668.0,105.0,70.0,14.0,26.0,1146.0,0.0,327.0,0.5,0.0,0,1,2056.0,1395.0,-1474.7643856029345
2022-08-07 13:00:00,368.0,1640.0,0.0,28.0,3.0,26.0,1170.0,0.0,412.0,0.5,0.0,0,1,2007.0,1343.0,-1523.7643856029345
2022-08-07 14:00:00,370.0,1661.0,0.0,20.0,3.0,26.0,1160.0,0.0,467.0,0.5,0.0,0,1,2046.0,1067.0,-1484.7643856029345
2022-08-07 15:00:00,376.0,1708.0,0.0,13.0,3.0,26.0,1073.0,0.0,482.0,0.5,0.0,0,1,1973.0,918.0,-1557.7643856029345
2022-08-07 16:00:00,369.0,1706.0,0.0,11.0,3.0,26.0,941.0,0.0,510.0,0.5,0.0,0,1,1860.0,884.0,-1670.7643856029345
2022-08-07 17:00:00,369.0,1712.0,0.0,11.0,4.0,26.0,744.0,0.0,430.0,1.0,0.0,0,1,1584.0,973.0,-1946.7643856029345
2022-08-07 18:00:00,370.0,1874.0,66.0,46.0,33.0,26.0,455.0,0.0,456.0,1.0,0.0,0,1,1452.0,1082.0,-2078.7643856029345
2022-08-07 19:00:00,370.0,1857.0,518.0,114.0,77.0,26.0,146.0,0.0,506.0,1.0,0.0,0,1,1757.0,1107.0,-1773.7643856029345
2022-08-07 20:00:00,373.0,1925.0,786.0,436.0,189.0,26.0,10.0,1.0,595.0,1.0,0.0,0,1,2416.0,1109.0,-1114.7643856029345
2022-08-07 21:00:00,372.0,1901.0,805.0,412.0,200.0,26.0,0.0,1.0,598.0,1.0,0.0,0,1,2414.0,1112.0,-1116.7643856029345
2022-08-07 22:00:00,374.0,1920.0,427.0,61.0,128.0,26.0,0.0,0.0,558.0,1.0,0.0,0,1,1574.0,1095.0,-1956.7643856029345
2022-08-07 23:00:00,377.0,1938.0,623.0,55.0,72.0,26.0,0.0,0.0,450.0,1.0,0.0,0,1,1603.0,785.0,-1927.7643856029345
2022-08-08 00:00:00,379.0,1954.0,71.0,48.0,21.0,26.0,0.0,0.0,334.0,0.0,0.0,0,1,879.0,326.0,-2651.7643856029345
2022-08-08 01:00:00,379.0,2006.0,58.0,15.0,3.0,26.0,0.0,0.0,266.0,0.0,0.0,0,1,747.0,323.0,-2783.7643856029345
2022-08-08 02:00:00,377.0,2186.0,1.0,15.0,3.0,26.0,0.0,0.0,200.0,0.0,0.0,0,1,622.0,323.0,-2908.7643856029345
2022-08-08 03:00:00,372.0,2248.0,0.0,14.0,3.0,26.0,0.0,0.0,119.0,0.0,0.0,0,1,534.0,322.0,-2996.7643856029345
2022-08-08 04:00:00,375.0,2513.0,0.0,13.0,5.0,26.0,0.0,0.0,70.0,0.0,0.0,0,1,489.0,320.0,-3041.7643856029345
2022-08-08 05:00:00,368.0,2653.0,61.0,16.0,64.0,26.0,0.0,0.0,113.0,0.0,0.0,0,1,648.0,320.0,-2882.7643856029345
2022-08-08 06:00:00,375.0,2680.0,439.0,32.0,78.0,27.0,2.0,0.0,176.0,0.0,0.0,0,1,1129.0,321.0,-2401.7643856029345
2022-08-08 07:00:00,375.0,2758.0,512.0,213.0,78.0,26.0,70.0,0.0,227.0,0.0,0.0,0,1,1501.0,331.0,-2029.7643856029345
2022-08-08 08:00:00,366.0,2859.0,77.0,185.0,87.0,27.0,283.0,0.0,181.0,0.5,0.0,0,1,1206.0,337.0,-2324.7643856029345
2022-08-08 09:00:00,370.0,2893.0,2.0,28.0,19.0,26.0,531.0,0.0,109.0,0.5,0.0,0,1,1085.0,420.0,-2445.7643856029345
2022-08-08 10:00:00,372.0,2780.0,0.0,24.0,14.0,26.0,674.0,0.0,103.0,0.5,0.0,0,1,1213.0,422.0,-2317.7643856029345
2022-08-08 11:00:00,377.0,2719.0,0.0,18.0,2.0,27.0,877.0,0.0,142.0,0.5,0.0,0,1,1443.0,420.0,-2087.7643856029345
2022-08-08 12:00:00,380.0,2774.0,0.0,16.0,2.0,28.0,1075.0,0.0,215.0,0.5,0.0,0,1,1716.0,416.0,-1814.7643856029345
2022-08-08 13:00:00,380.0,2739.0,0.0,16.0,2.0,29.0,1129.0,0.0,318.0,0.5,0.0,0,1,1874.0,410.0,-1656.7643856029345
2022-08-08 14:00:00,364.0,2723.0,0.0,15.0,2.0,29.0,1106.0,0.0,346.0,0.5,0.0,0,1,1862.0,303.0,-1668.7643856029345
2022-08-08 15:00:00,377.0,2609.0,0.0,15.0,2.0,29.0,1057.0,0.0,364.0,0.5,0.0,0,1,1844.0,296.0,-1686.7643856029345
2022-08-08 16:00:00,376.0,2675.0,0.0,14.0,2.0,29.0,920.0,0.0,435.0,0.5,0.0,0,1,1776.0,299.0,-1754.7643856029345
2022-08-08 17:00:00,378.0,2676.0,0.0,13.0,5.0,29.0,732.0,0.0,509.0,1.0,0.0,0,1,1666.0,319.0,-1864.7643856029345
2022-08-08 18:00:00,377.0,2918.0,3.0,14.0,33.0,29.0,455.0,0.0,549.0,1.0,0.0,0,1,1460.0,330.0,-2070.7643856029345
2022-08-08 19:00:00,376.0,2973.0,610.0,182.0,152.0,29.0,145.0,0.0,538.0,1.0,0.0,0,1,2032.0,339.0,-1498.7643856029345
2022-08-08 20:00:00,379.0,2861.0,958.0,707.0,320.0,27.0,9.0,0.0,598.0,1.0,0.0,0,1,2998.0,391.0,-532.7643856029345
2022-08-08 21:00:00,382.0,2906.0,588.0,578.0,177.0,27.0,0.0,0.0,630.0,1.0,0.0,0,1,2382.0,396.0,-1148.7643856029345
2022-08-08 22:00:00,383.0,2684.0,7.0,199.0,84.0,26.0,0.0,0.0,523.0,1.0,0.0,0,1,1222.0,316.0,-2308.7643856029345
2022-08-08 23:00:00,383.0,2842.0,109.0,233.0,2.0,29.0,0.0,0.0,449.0,1.0,0.0,0,1,1205.0,311.0,-2325.7643856029345
2022-08-09 00:00:00,382.0,2778.0,0.0,235.0,2.0,30.0,0.0,0.0,406.0,0.0,0.0,0,1,1055.0,304.0,-2475.7643856029345
2022-08-09 01:00:00,383.0,2402.0,0.0,111.0,2.0,30.0,0.0,0.0,327.0,0.0,0.0,0,1,853.0,304.0,-2677.7643856029345
2022-08-09 02:00:00,382.0,2338.0,0.0,60.0,2.0,29.0,0.0,0.0,323.0,0.0,0.0,0,1,796.0,306.0,-2734.7643856029345
2022-08-09 03:00:00,383.0,2206.0,0.0,14.0,2.0,30.0,0.0,0.0,392.0,0.0,0.0,0,1,821.0,306.0,-2709.7643856029345
2022-08-09 04:00:00,382.0,2298.0,0.0,14.0,2.0,29.0,0.0,0.0,483.0,0.0,0.0,0,1,910.0,306.0,-2620.7643856029345
2022-08-09 05:00:00,381.0,2677.0,59.0,44.0,5.0,29.0,0.0,0.0,568.0,0.0,0.0,0,1,1086.0,308.0,-2444.7643856029345
2022-08-09 06:00:00,375.0,2480.0,38.0,32.0,33.0,29.0,2.0,0.0,687.0,0.0,0.0,0,1,1196.0,305.0,-2334.7643856029345
2022-08-09 07:00:00,374.0,2588.0,0.0,31.0,32.0,28.0,83.0,0.0,681.0,0.0,0.0,0,1,1229.0,311.0,-2301.7643856029345
2022-08-09 08:00:00,374.0,2640.0,0.0,22.0,41.0,29.0,346.0,0.0,597.0,0.5,0.0,0,1,1409.0,309.0,-2121.7643856029345
2022-08-09 09:00:00,375.0,2520.0,0.0,23.0,41.0,27.0,647.0,0.0,515.0,0.5,0.0,0,1,1628.0,308.0,-1902.7643856029345
2022-08-09 10:00:00,367.0,2569.0,0.0,22.0,2.0,27.0,896.0,0.0,388.0,0.5,0.0,0,1,1702.0,309.0,-1828.7643856029345
2022-08-09 11:00:00,371.0,2373.0,0.0,25.0,2.0,30.0,1058.0,1.0,411.0,0.5,0.0,0,1,1898.0,309.0,-1632.7643856029345
2022-08-09 12:00:00,377.0,2430.0,0.0,29.0,13.0,29.0,1137.0,0.0,543.0,0.5,0.0,0,1,2128.0,306.0,-1402.7643856029345
2022-08-09 13:00:00,371.0,2455.0,0.0,67.0,11.0,30.0,1155.0,0.0,612.0,0.5,0.0,0,1,2246.0,305.0,-1284.7643856029345
2022-08-09 14:00:00,368.0,2685.0,0.0,27.0,2.0,29.0,1130.0,0.0,627.0,0.5,0.0,0,1,2183.0,302.0,-1347.7643856029345
2022-08-09 15:00:00,371.0,2686.0,0.0,23.0,2.0,29.0,1057.0,0.0,594.0,0.5,0.0,0,1,2076.0,300.0,-1454.7643856029345
2022-08-09 16:00:00,371.0,2621.0,0.0,22.0,3.0,30.0,923.0,0.0,579.0,0.5,0.0,0,1,1928.0,301.0,-1602.7643856029345
2022-08-09 17:00:00,364.0,2636.0,63.0,20.0,71.0,29.0,726.0,0.0,548.0,1.0,0.0,0,1,1821.0,300.0,-1709.7643856029345
2022-08-09 18:00:00,370.0,2785.0,92.0,16.0,120.0,29.0,435.0,0.0,548.0,1.0,0.0,0,1,1610.0,297.0,-1920.7643856029345
2022-08-09 19:00:00,373.0,2975.0,371.0,236.0,165.0,29.0,134.0,0.0,448.0,1.0,0.0,0,1,1756.0,297.0,-1774.7643856029345
2022-08-09 20:00:00,370.0,2867.0,656.0,600.0,283.0,29.0,9.0,0.0,357.0,1.0,0.0,0,1,2304.0,298.0,-1226.7643856029345
2022-08-09 21:00:00,376.0,2883.0,307.0,530.0,173.0,29.0,0.0,0.0,352.0,1.0,0.0,0,1,1767.0,308.0,-1763.7643856029345
2022-08-09 22:00:00,379.0,2830.0,75.0,306.0,113.0,29.0,0.0,0.0,320.0,1.0,0.0,0,1,1222.0,311.0,-2308.7643856029345
2022-08-09 23:00:00,379.0,2993.0,528.0,388.0,63.0,29.0,0.0,0.0,195.0,1.0,0.0,0,1,1582.0,413.0,-1948.7643856029345
2022-08-10 00:00:00,380.0,2930.0,332.0,205.0,11.0,29.0,0.0,0.0,108.0,0.0,0.0,0,1,1065.0,527.0,-2465.7643856029345
2022-08-10 01:00:00,381.0,2810.0,181.0,146.0,16.0,29.0,0.0,0.0,96.0,0.0,0.0,0,1,849.0,689.0,-2681.7643856029345
